series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_radius,pixel_half_height,center_localization_half_width_px,support_pixels,angular_half_width_deg,evidence_status,segment_break,status,candidate_id,reviewed_by,review_decision,review_reason,evidence_segment_break,curve_topology,curve_segment,curve_order,data_id,data_provenance,topology_provenance
sound-pressure-level-directivity,157.0,52.80855301567246,0.5,0.078916195550498,430.0,278.0,112.40106761058811,4.529435160563089,0.5,22,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000158,example-reviewer,accepted,,False,continuous,0,157,curve-sound-pressure-level-directivity-000158,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,158.0,53.21051212671397,0.5,0.078916195550498,434.0,281.0,114.94781424629178,5.477758282058687,0.5,24,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000159,example-reviewer,accepted,,False,continuous,0,158,curve-sound-pressure-level-directivity-000159,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,159.0,53.70895793717383,0.5,0.078916195550498,437.0,280.0,118.10588469674151,4.847917954860982,0.5,25,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000160,example-reviewer,accepted,,False,continuous,0,159,curve-sound-pressure-level-directivity-000160,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,160.0,54.24319780444108,0.5,0.078916195550498,441.0,281.0,121.49074038789952,3.9270479279110404,0.5,21,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000161,example-reviewer,accepted,,False,continuous,0,160,curve-sound-pressure-level-directivity-000161,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,161.0,54.434514781379406,0.5,0.078916195550498,443.0,283.0,122.70289320142373,2.5246053209899344,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000162,example-reviewer,accepted,,False,continuous,0,161,curve-sound-pressure-level-directivity-000162,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,162.0,54.533307685144436,0.5,0.078916195550498,444.0,284.0,123.3288287465668,1.8973416417508489,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000163,example-reviewer,accepted,,False,continuous,0,162,curve-sound-pressure-level-directivity-000163,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,163.0,54.586345833661284,0.5,0.0789161955504909,445.0,286.0,123.664869708418,1.908361178718799,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000164,example-reviewer,accepted,,False,continuous,0,163,curve-sound-pressure-level-directivity-000164,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,164.0,54.64560342380349,0.5,0.078916195550498,446.0,288.0,124.04031602668546,1.9187111410086573,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000165,example-reviewer,accepted,,False,continuous,0,164,curve-sound-pressure-level-directivity-000165,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,165.0,54.71102416855989,0.5,0.0789161955504909,447.0,290.0,124.45481107614924,1.9283932746847938,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000166,example-reviewer,accepted,,False,continuous,0,165,curve-sound-pressure-level-directivity-000166,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,166.0,54.782546712521814,0.5,0.078916195550498,448.0,292.0,124.90796611905904,1.937411170101825,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000167,example-reviewer,accepted,,False,continuous,0,166,curve-sound-pressure-level-directivity-000167,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,167.0,54.86010490567666,0.5,0.078916195550498,449.0,294.0,125.39936203984452,1.9457701851858786,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000168,example-reviewer,accepted,,False,continuous,0,167,curve-sound-pressure-level-directivity-000168,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,168.0,54.94362809157455,0.5,0.078916195550498,450.0,296.0,125.92855117089213,1.95347735784555,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000169,example-reviewer,accepted,,False,continuous,0,168,curve-sound-pressure-level-directivity-000169,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,169.0,55.00244844521205,0.5,0.0789161955504909,451.0,299.0,126.30122723077555,1.9635508098176473,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000170,example-reviewer,accepted,,False,continuous,0,169,curve-sound-pressure-level-directivity-000170,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,170.0,55.10030581988437,0.5,0.078916195550498,452.0,301.0,126.92123541787639,2.379613465134561,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000171,example-reviewer,accepted,,False,continuous,0,170,curve-sound-pressure-level-directivity-000171,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,171.0,55.22921980017527,0.5,0.078916195550498,453.0,302.0,127.73801313626261,2.3945848917580577,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000172,example-reviewer,accepted,,False,continuous,0,171,curve-sound-pressure-level-directivity-000172,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,172.0,55.46934851271791,0.5,0.078916195550498,455.0,305.0,129.2594290564522,2.4022416476971884,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000173,example-reviewer,accepted,,False,continuous,0,172,curve-sound-pressure-level-directivity-000173,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,173.0,55.5844133717166,0.5,0.078916195550498,456.0,307.0,129.98846102635417,2.4159144500194785,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000174,example-reviewer,accepted,,False,continuous,0,173,curve-sound-pressure-level-directivity-000174,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,174.0,55.704872947082066,0.5,0.0789161955504909,457.0,309.0,130.75167302944922,2.4352396150357265,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000175,example-reviewer,accepted,,False,continuous,0,174,curve-sound-pressure-level-directivity-000175,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,175.0,55.974114067823834,0.5,0.078916195550498,459.0,312.0,132.45754036671525,2.4468985908204246,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000176,example-reviewer,accepted,,False,continuous,0,175,curve-sound-pressure-level-directivity-000176,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,176.0,56.11898363110233,0.5,0.078916195550498,460.0,313.0,133.37541002748594,2.463147286584231,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000177,example-reviewer,accepted,,False,continuous,0,176,curve-sound-pressure-level-directivity-000177,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,177.0,56.25522195142962,0.5,0.0789161955504909,461.0,315.0,134.23859355639868,2.444560940639107,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000178,example-reviewer,accepted,,False,continuous,0,177,curve-sound-pressure-level-directivity-000178,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,178.0,56.54251119345061,0.5,0.0789161955504909,463.0,319.0,136.0588108135596,2.4776402227910097,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000179,example-reviewer,accepted,,False,continuous,0,178,curve-sound-pressure-level-directivity-000179,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,179.0,56.7002758598588,0.5,0.078916195550498,464.0,319.0,137.05838172107534,2.9772983932729886,0.5,20,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000180,example-reviewer,accepted,,False,continuous,0,179,curve-sound-pressure-level-directivity-000180,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,180.0,57.006726115426865,0.5,0.078916195550498,466.0,323.0,139.0,2.4999348169017708,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000181,example-reviewer,accepted,,False,continuous,0,180,curve-sound-pressure-level-directivity-000181,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,181.0,57.1668131399457,0.5,0.078916195550498,467.0,325.0,140.0142849854971,2.026351857897211,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000182,example-reviewer,accepted,,False,continuous,0,181,curve-sound-pressure-level-directivity-000182,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,182.0,57.33134412590968,0.5,0.0789161955504909,468.0,327.0,141.05672617780408,1.5345809945348492,0.5,12,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000183,example-reviewer,accepted,,False,continuous,0,182,curve-sound-pressure-level-directivity-000183,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,183.0,57.35818223344724,0.5,0.078916195550498,468.0,331.0,141.2267680009707,2.076750369468215,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000184,example-reviewer,accepted,,False,continuous,0,183,curve-sound-pressure-level-directivity-000184,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,184.0,57.52519374806943,0.5,0.0789161955504909,469.0,332.0,142.28492541376264,2.095571310900226,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000185,example-reviewer,accepted,,False,continuous,0,184,curve-sound-pressure-level-directivity-000185,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,185.0,57.70473243344735,0.5,0.0789161955504909,470.0,334.0,143.42245291445826,2.6214081396287128,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000186,example-reviewer,accepted,,False,continuous,0,185,curve-sound-pressure-level-directivity-000186,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,186.0,57.77889281343532,0.5,0.078916195550498,470.0,339.0,143.8923208513922,2.197563969599827,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000187,example-reviewer,accepted,,False,continuous,0,186,curve-sound-pressure-level-directivity-000187,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,187.0,57.95372046203279,0.5,0.078916195550498,471.0,340.0,145.0,2.166272709806748,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000188,example-reviewer,accepted,,False,continuous,0,187,curve-sound-pressure-level-directivity-000188,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,188.0,58.149358373127846,0.5,0.078916195550498,472.0,342.0,146.23952953972466,2.19021322294266,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000189,example-reviewer,accepted,,False,continuous,0,188,curve-sound-pressure-level-directivity-000189,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,189.0,58.26509008772241,0.5,0.0789161955504909,472.0,347.0,146.972786596703,2.2884820239672905,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000190,example-reviewer,accepted,,False,continuous,0,189,curve-sound-pressure-level-directivity-000190,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,190.0,58.446938359728705,0.5,0.078916195550498,473.0,348.0,148.12494725737457,2.228189693615235,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000191,example-reviewer,accepted,,False,continuous,0,190,curve-sound-pressure-level-directivity-000191,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,191.0,58.43841252105075,0.5,0.078916195550498,472.0,353.0,148.07092894960846,2.265874189309784,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000192,example-reviewer,accepted,,False,continuous,0,191,curve-sound-pressure-level-directivity-000192,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,192.0,58.35030769729189,0.5,0.078916195550498,471.0,355.0,147.5127113166862,1.9523656744184734,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000193,example-reviewer,accepted,,False,continuous,0,192,curve-sound-pressure-level-directivity-000193,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,193.0,58.35030769729189,0.5,0.078916195550498,471.0,355.0,147.5127113166862,2.2121708622695024,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000194,example-reviewer,accepted,,False,continuous,0,193,curve-sound-pressure-level-directivity-000194,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,194.0,58.18925699343578,0.5,0.078916195550498,469.0,359.0,146.4923206178399,1.9386572627472844,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000195,example-reviewer,accepted,,False,continuous,0,194,curve-sound-pressure-level-directivity-000195,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,195.0,58.1579909436478,0.5,0.0789161955504909,468.0,362.0,146.2942240828393,1.927609436572311,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000196,example-reviewer,accepted,,False,continuous,0,195,curve-sound-pressure-level-directivity-000196,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,196.0,58.092626814940346,0.5,0.0789161955504909,467.0,364.0,145.8800877433243,2.130502387004128,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000197,example-reviewer,accepted,,False,continuous,0,196,curve-sound-pressure-level-directivity-000197,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,197.0,58.03250106234526,0.5,0.0789161955504909,466.0,366.0,145.49914089093448,1.9106484344460881,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000198,example-reviewer,accepted,,False,continuous,0,197,curve-sound-pressure-level-directivity-000198,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,198.0,58.02707659615173,0.5,0.078916195550498,465.0,369.0,145.46477236774544,1.8973486597821392,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000199,example-reviewer,accepted,,False,continuous,0,198,curve-sound-pressure-level-directivity-000199,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,199.0,57.97982955076448,0.5,0.078916195550498,464.0,371.0,145.16542288024377,1.887482231706386,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000200,example-reviewer,accepted,,False,continuous,0,199,curve-sound-pressure-level-directivity-000200,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,200.0,57.93793177666977,0.5,0.078916195550498,463.0,373.0,144.89996549343965,2.3453720772100013,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000201,example-reviewer,accepted,,False,continuous,0,200,curve-sound-pressure-level-directivity-000201,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,201.0,57.754199623221915,0.5,0.078916195550498,461.0,375.0,143.7358688706476,2.979652000169679,0.5,20,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000202,example-reviewer,accepted,,False,continuous,0,201,curve-sound-pressure-level-directivity-000202,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,202.0,57.37214762450532,0.5,0.078916195550498,458.0,376.0,141.315250415516,3.707812524006698,0.5,20,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000203,example-reviewer,accepted,,False,continuous,0,202,curve-sound-pressure-level-directivity-000203,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,203.0,57.056630688206035,0.5,0.078916195550498,455.0,378.0,139.31618714277246,3.4147615845615036,0.5,20,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000204,example-reviewer,accepted,,False,continuous,0,203,curve-sound-pressure-level-directivity-000204,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,204.0,56.68645259707603,0.5,0.0789161955504909,452.0,379.0,136.97079980784227,3.4031050753909113,0.5,21,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000205,example-reviewer,accepted,,False,continuous,0,204,curve-sound-pressure-level-directivity-000205,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,205.0,56.32154858290462,0.5,0.078916195550498,449.0,380.0,134.65882815471105,3.173103909513685,0.5,18,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000206,example-reviewer,accepted,,False,continuous,0,205,curve-sound-pressure-level-directivity-000206,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,206.0,56.03182554152406,0.5,0.078916195550498,446.0,382.0,132.82319074619463,2.9127919233923194,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000207,example-reviewer,accepted,,False,continuous,0,206,curve-sound-pressure-level-directivity-000207,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,207.0,55.75370336033606,0.5,0.078916195550498,443.0,384.0,131.06105447462264,2.9006557313066423,0.5,17,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000208,example-reviewer,accepted,,False,continuous,0,207,curve-sound-pressure-level-directivity-000208,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,208.0,55.540655396294625,0.5,0.078916195550498,442.0,383.0,129.71121771072848,2.887721040293812,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000209,example-reviewer,accepted,,False,continuous,0,208,curve-sound-pressure-level-directivity-000209,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,209.0,55.27303579392462,0.5,0.0789161955504909,439.0,385.0,128.01562404644207,2.6245105173635253,0.5,16,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000210,example-reviewer,accepted,,False,continuous,0,209,curve-sound-pressure-level-directivity-000210,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,210.0,55.01806296101839,0.5,0.0789161955504909,436.0,387.0,126.40015822774906,2.413442312913709,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000211,example-reviewer,accepted,,False,continuous,0,210,curve-sound-pressure-level-directivity-000211,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,211.0,54.96304551216479,0.5,0.078916195550498,435.0,388.0,126.05157674539419,1.8880307327731387,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000212,example-reviewer,accepted,,False,continuous,0,211,curve-sound-pressure-level-directivity-000212,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,212.0,54.9936989716207,0.5,0.078916195550498,434.0,390.0,126.24579200908045,1.908893308537813,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000213,example-reviewer,accepted,,False,continuous,0,212,curve-sound-pressure-level-directivity-000213,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,213.0,55.03054577991506,0.5,0.078916195550498,433.0,392.0,126.4792473095883,1.929093148671278,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000214,example-reviewer,accepted,,False,continuous,0,213,curve-sound-pressure-level-directivity-000214,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,214.0,55.073551715765234,0.5,0.078916195550498,432.0,394.0,126.75172582651489,1.9486184686969992,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000215,example-reviewer,accepted,,False,continuous,0,214,curve-sound-pressure-level-directivity-000215,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,215.0,55.12267715563185,0.5,0.0789161955504909,431.0,396.0,127.06297651164952,1.9674594868356792,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000216,example-reviewer,accepted,,False,continuous,0,215,curve-sound-pressure-level-directivity-000216,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,216.0,55.17787725239686,0.5,0.078916195550498,430.0,398.0,127.41271522104849,1.9856084278290638,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000217,example-reviewer,accepted,,False,continuous,0,216,curve-sound-pressure-level-directivity-000217,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,217.0,55.239102134472674,0.5,0.078916195550498,429.0,400.0,127.80062597655773,2.003059511500723,0.5,14,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000218,example-reviewer,accepted,,False,continuous,0,217,curve-sound-pressure-level-directivity-000218,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,218.0,55.30629712334026,0.5,0.0789161955504909,428.0,402.0,128.22636234409833,2.0198089266779604,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000219,example-reviewer,accepted,,False,continuous,0,218,curve-sound-pressure-level-directivity-000219,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,219.0,55.37940296738454,0.5,0.078916195550498,427.0,404.0,128.68954891520912,2.035854791289168,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000220,example-reviewer,accepted,,False,continuous,0,219,curve-sound-pressure-level-directivity-000220,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,220.0,55.45835608980218,0.5,0.078916195550498,426.0,406.0,129.18978287774928,2.0511970996182853,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000221,example-reviewer,accepted,,False,continuous,0,220,curve-sound-pressure-level-directivity-000221,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,221.0,55.52848379495484,0.5,0.078916195550498,424.0,409.0,129.634100452003,1.8411488656255344,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000222,example-reviewer,accepted,,False,continuous,0,221,curve-sound-pressure-level-directivity-000222,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,222.0,55.62262518428095,0.5,0.0789161955504909,423.0,411.0,130.23056476879765,1.7836784324834554,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000223,example-reviewer,accepted,,False,continuous,0,222,curve-sound-pressure-level-directivity-000223,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,223.0,55.61413981193674,0.5,0.078916195550498,422.0,412.0,130.17680284904833,2.097110575929719,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000224,example-reviewer,accepted,,False,continuous,0,223,curve-sound-pressure-level-directivity-000224,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,224.0,55.715130880678785,0.5,0.078916195550498,420.0,415.0,130.8166656049603,1.7875108937369646,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000225,example-reviewer,accepted,,False,continuous,0,224,curve-sound-pressure-level-directivity-000225,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,225.0,55.715130880678785,0.5,0.078916195550498,420.0,415.0,130.8166656049603,2.121196358622612,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000226,example-reviewer,accepted,,False,continuous,0,225,curve-sound-pressure-level-directivity-000226,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,226.0,55.72236870765792,0.5,0.078916195550498,417.0,418.0,130.86252328302402,1.78184409015023,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000227,example-reviewer,accepted,,False,continuous,0,226,curve-sound-pressure-level-directivity-000227,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,227.0,55.845625480831515,0.5,0.078916195550498,416.0,420.0,131.64345787011217,2.172893567964522,0.5,13,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000228,example-reviewer,accepted,,False,continuous,0,227,curve-sound-pressure-level-directivity-000228,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,228.0,55.962194973174604,0.5,0.078916195550498,416.0,421.0,132.38202294873727,2.1937066140997388,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000229,example-reviewer,accepted,,False,continuous,0,228,curve-sound-pressure-level-directivity-000229,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,229.0,56.0050719585835,0.5,0.078916195550498,413.0,424.0,132.6536844569347,1.8343597148344344,0.5,15,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000230,example-reviewer,accepted,,False,continuous,0,229,curve-sound-pressure-level-directivity-000230,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,230.0,55.90309504334263,0.5,0.0789161955504909,412.0,424.0,132.0075755401939,5.632556884237189,0.5,27,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000231,example-reviewer,accepted,,False,continuous,0,230,curve-sound-pressure-level-directivity-000231,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,231.0,55.18221240710592,0.5,0.0789161955504909,406.0,423.0,127.4401820463232,8.75411988787421,0.5,43,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000232,example-reviewer,accepted,,False,continuous,0,231,curve-sound-pressure-level-directivity-000232,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,232.0,54.171611973496034,0.5,0.078916195550498,402.0,418.0,121.03718436910205,9.823433402587845,0.5,44,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000233,example-reviewer,accepted,,False,continuous,0,232,curve-sound-pressure-level-directivity-000233,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,233.0,53.188529550372,0.5,0.078916195550498,397.0,414.0,114.80853626799707,8.802066618224423,0.5,40,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000234,example-reviewer,accepted,,False,continuous,0,233,curve-sound-pressure-level-directivity-000234,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,234.0,52.27826916502065,0.5,0.078916195550498,390.0,412.0,109.04127658827184,8.380823177975572,0.5,35,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000235,example-reviewer,accepted,,False,continuous,0,234,curve-sound-pressure-level-directivity-000235,reviewed_visible_observation,confirmed_continuous_curve
sound-pressure-level-directivity,235.0,51.48942029297318,0.5,0.0789161955504909,387.0,408.0,104.04326023342406,8.06900676609883,0.5,31,0.75,visible_pixel_support,False,visible_candidate,polar_line-sound-pressure-level-directivity-000236,example-reviewer,accepted,,False,continuous,0,235,curve-sound-pressure-level-directivity-000236,reviewed_visible_observation,confirmed_continuous_curve
